year,reporter,reporter_iso,partner,partner_iso,product,trade_flow,trade_value,currency
2024,United Kingdom,GBR,India,IND,Automotive & Transport Vehicles,Import,0.627,USD
2024,United Kingdom,GBR,India,IND,Mineral Fuels & Petroleum,Export,0.587,USD
2024,United Kingdom,GBR,India,IND,Mineral Fuels & Petroleum,Import,0.907,USD
2024,United Kingdom,GBR,India,IND,Chemicals & Pharmaceuticals,Export,0.564,USD
2024,United Kingdom,GBR,India,IND,Chemicals & Pharmaceuticals,Import,1.31,USD
2024,United Kingdom,GBR,India,IND,Agricultural & Food Products,Export,0.816,USD
2024,United Kingdom,GBR,India,IND,Agricultural & Food Products,Import,1.027,USD
2024,United Kingdom,GBR,India,IND,Metals & Metal Products,Export,0.773,USD
2024,United Kingdom,GBR,India,IND,Metals & Metal Products,Import,1.013,USD
2024,United Kingdom,GBR,India,IND,Textiles & Apparel,Export,0.826,USD
2024,United Kingdom,GBR,India,IND,Textiles & Apparel,Import,1.494,USD
2024,United Kingdom,GBR,India,IND,Plastics & Rubber,Export,0.802,USD
2024,United Kingdom,GBR,India,IND,Plastics & Rubber,Import,0.742,USD
2024,United Kingdom,GBR,India,IND,Precision Instruments & Medical Devices,Export,0.79,USD
2024,United Kingdom,GBR,India,IND,Precision Instruments & Medical Devices,Import,0.661,USD
2024,United Kingdom,GBR,France,FRA,Machinery & Electrical Equipment,Export,0.543,USD
2024,United Kingdom,GBR,France,FRA,Machinery & Electrical Equipment,Import,0.716,USD
2024,United Kingdom,GBR,France,FRA,Electronics & Optical Products,Export,0.673,USD
2024,United Kingdom,GBR,France,FRA,Electronics & Optical Products,Import,0.514,USD
2024,United Kingdom,GBR,France,FRA,Automotive & Transport Vehicles,Export,0.705,USD
2024,United Kingdom,GBR,France,FRA,Automotive & Transport Vehicles,Import,0.578,USD
2024,United Kingdom,GBR,France,FRA,Mineral Fuels & Petroleum,Export,0.565,USD
2024,United Kingdom,GBR,France,FRA,Mineral Fuels & Petroleum,Import,0.645,USD
2024,United Kingdom,GBR,France,FRA,Chemicals & Pharmaceuticals,Export,0.632,USD
2024,United Kingdom,GBR,France,FRA,Chemicals & Pharmaceuticals,Import,0.624,USD
2024,United Kingdom,GBR,France,FRA,Agricultural & Food Products,Export,0.555,USD
2024,United Kingdom,GBR,France,FRA,Agricultural & Food Products,Import,0.728,USD
2024,United Kingdom,GBR,France,FRA,Metals & Metal Products,Export,0.726,USD
2024,United Kingdom,GBR,France,FRA,Metals & Metal Products,Import,0.493,USD
2024,United Kingdom,GBR,France,FRA,Textiles & Apparel,Export,0.575,USD
2024,United Kingdom,GBR,France,FRA,Textiles & Apparel,Import,0.503,USD
2024,United Kingdom,GBR,France,FRA,Plastics & Rubber,Export,0.701,USD
2024,United Kingdom,GBR,France,FRA,Plastics & Rubber,Import,0.71,USD
2024,United Kingdom,GBR,France,FRA,Precision Instruments & Medical Devices,Export,0.619,USD
2024,United Kingdom,GBR,France,FRA,Precision Instruments & Medical Devices,Import,0.698,USD
2024,United Kingdom,GBR,South Korea,KOR,Machinery & Electrical Equipment,Export,0.641,USD
2024,United Kingdom,GBR,South Korea,KOR,Machinery & Electrical Equipment,Import,0.593,USD
2024,United Kingdom,GBR,South Korea,KOR,Electronics & Optical Products,Export,0.561,USD
2024,United Kingdom,GBR,South Korea,KOR,Electronics & Optical Products,Import,1.344,USD
2024,United Kingdom,GBR,South Korea,KOR,Automotive & Transport Vehicles,Export,0.536,USD
2024,United Kingdom,GBR,South Korea,KOR,Automotive & Transport Vehicles,Import,1.094,USD
2024,United Kingdom,GBR,South Korea,KOR,Mineral Fuels & Petroleum,Export,0.514,USD
2024,United Kingdom,GBR,South Korea,KOR,Mineral Fuels & Petroleum,Import,0.516,USD
2024,United Kingdom,GBR,South Korea,KOR,Chemicals & Pharmaceuticals,Export,0.477,USD
2024,United Kingdom,GBR,South Korea,KOR,Chemicals & Pharmaceuticals,Import,0.868,USD
2024,United Kingdom,GBR,South Korea,KOR,Agricultural & Food Products,Export,0.71,USD
2024,United Kingdom,GBR,South Korea,KOR,Agricultural & Food Products,Import,0.685,USD
2024,United Kingdom,GBR,South Korea,KOR,Metals & Metal Products,Export,0.642,USD
2024,United Kingdom,GBR,South Korea,KOR,Metals & Metal Products,Import,0.661,USD
2024,United Kingdom,GBR,South Korea,KOR,Textiles & Apparel,Export,0.573,USD
2024,United Kingdom,GBR,South Korea,KOR,Textiles & Apparel,Import,0.545,USD
2024,United Kingdom,GBR,South Korea,KOR,Plastics & Rubber,Export,0.562,USD
2024,United Kingdom,GBR,South Korea,KOR,Plastics & Rubber,Import,0.494,USD
2024,United Kingdom,GBR,South Korea,KOR,Precision Instruments & Medical Devices,Export,0.625,USD
2024,United Kingdom,GBR,South Korea,KOR,Precision Instruments & Medical Devices,Import,0.516,USD
2024,United Kingdom,GBR,Italy,ITA,Machinery & Electrical Equipment,Export,0.582,USD
2024,United Kingdom,GBR,Italy,ITA,Machinery & Electrical Equipment,Import,0.462,USD
2024,United Kingdom,GBR,Italy,ITA,Electronics & Optical Products,Export,0.47,USD
2024,United Kingdom,GBR,Italy,ITA,Electronics & Optical Products,Import,0.623,USD
2024,United Kingdom,GBR,Italy,ITA,Automotive & Transport Vehicles,Export,0.444,USD
2024,United Kingdom,GBR,Italy,ITA,Automotive & Transport Vehicles,Import,0.527,USD
2024,United Kingdom,GBR,Italy,ITA,Mineral Fuels & Petroleum,Export,0.435,USD
2024,United Kingdom,GBR,Italy,ITA,Mineral Fuels & Petroleum,Import,0.441,USD
2024,United Kingdom,GBR,Italy,ITA,Chemicals & Pharmaceuticals,Export,0.555,USD
2024,United Kingdom,GBR,Italy,ITA,Chemicals & Pharmaceuticals,Import,0.555,USD
2024,United Kingdom,GBR,Italy,ITA,Agricultural & Food Products,Export,0.462,USD
2024,United Kingdom,GBR,Italy,ITA,Agricultural & Food Products,Import,0.606,USD
2024,United Kingdom,GBR,Italy,ITA,Metals & Metal Products,Export,0.57,USD
2024,United Kingdom,GBR,Italy,ITA,Metals & Metal Products,Import,0.485,USD
2024,United Kingdom,GBR,Italy,ITA,Textiles & Apparel,Export,0.474,USD
2024,United Kingdom,GBR,Italy,ITA,Textiles & Apparel,Import,0.581,USD
2024,United Kingdom,GBR,Italy,ITA,Plastics & Rubber,Export,0.576,USD
2024,United Kingdom,GBR,Italy,ITA,Plastics & Rubber,Import,0.453,USD
2024,United Kingdom,GBR,Italy,ITA,Precision Instruments & Medical Devices,Export,0.495,USD
2024,United Kingdom,GBR,Italy,ITA,Precision Instruments & Medical Devices,Import,0.467,USD
2024,United Kingdom,GBR,Canada,CAN,Machinery & Electrical Equipment,Export,0.504,USD
2024,United Kingdom,GBR,Canada,CAN,Machinery & Electrical Equipment,Import,0.502,USD
2024,United Kingdom,GBR,Canada,CAN,Electronics & Optical Products,Export,0.654,USD
2024,United Kingdom,GBR,Canada,CAN,Electronics & Optical Products,Import,0.604,USD
2024,United Kingdom,GBR,Canada,CAN,Automotive & Transport Vehicles,Export,0.61,USD
2024,United Kingdom,GBR,Canada,CAN,Automotive & Transport Vehicles,Import,0.5,USD
2024,United Kingdom,GBR,Canada,CAN,Mineral Fuels & Petroleum,Export,0.439,USD
2024,United Kingdom,GBR,Canada,CAN,Mineral Fuels & Petroleum,Import,0.452,USD
2024,United Kingdom,GBR,Canada,CAN,Chemicals & Pharmaceuticals,Export,0.561,USD
2024,United Kingdom,GBR,Canada,CAN,Chemicals & Pharmaceuticals,Import,0.502,USD
2024,United Kingdom,GBR,Canada,CAN,Agricultural & Food Products,Export,0.482,USD
2024,United Kingdom,GBR,Canada,CAN,Agricultural & Food Products,Import,0.45,USD
2024,United Kingdom,GBR,Canada,CAN,Metals & Metal Products,Export,0.632,USD
2024,United Kingdom,GBR,Canada,CAN,Metals & Metal Products,Import,0.571,USD
2024,United Kingdom,GBR,Canada,CAN,Textiles & Apparel,Export,0.463,USD
2024,United Kingdom,GBR,Canada,CAN,Textiles & Apparel,Import,0.608,USD
2024,United Kingdom,GBR,Canada,CAN,Plastics & Rubber,Export,0.605,USD
2024,United Kingdom,GBR,Canada,CAN,Plastics & Rubber,Import,0.503,USD
2024,United Kingdom,GBR,Canada,CAN,Precision Instruments & Medical Devices,Export,0.481,USD
2024,United Kingdom,GBR,Canada,CAN,Precision Instruments & Medical Devices,Import,0.618,USD
2024,United Kingdom,GBR,Brazil,BRA,Machinery & Electrical Equipment,Export,0.327,USD
2024,United Kingdom,GBR,Brazil,BRA,Machinery & Electrical Equipment,Import,0.4,USD
2024,United Kingdom,GBR,Brazil,BRA,Electronics & Optical Products,Export,0.287,USD
2024,United Kingdom,GBR,Brazil,BRA,Electronics & Optical Products,Import,0.351,USD
2024,United Kingdom,GBR,Brazil,BRA,Automotive & Transport Vehicles,Export,0.306,USD
2024,United Kingdom,GBR,Brazil,BRA,Automotive & Transport Vehicles,Import,0.376,USD
2024,United Kingdom,GBR,Brazil,BRA,Mineral Fuels & Petroleum,Export,0.421,USD
2024,United Kingdom,GBR,Brazil,BRA,Mineral Fuels & Petroleum,Import,0.61,USD
2024,United Kingdom,GBR,Brazil,BRA,Chemicals & Pharmaceuticals,Export,0.295,USD
2024,United Kingdom,GBR,Brazil,BRA,Chemicals & Pharmaceuticals,Import,0.326,USD
2024,United Kingdom,GBR,Brazil,BRA,Agricultural & Food Products,Export,0.406,USD
2024,United Kingdom,GBR,Brazil,BRA,Agricultural & Food Products,Import,1.244,USD
2024,United Kingdom,GBR,Brazil,BRA,Metals & Metal Products,Export,0.314,USD
2024,United Kingdom,GBR,Brazil,BRA,Metals & Metal Products,Import,0.83,USD
2024,United Kingdom,GBR,Brazil,BRA,Textiles & Apparel,Export,0.369,USD
2024,United Kingdom,GBR,Brazil,BRA,Textiles & Apparel,Import,0.305,USD
2024,United Kingdom,GBR,Brazil,BRA,Plastics & Rubber,Export,0.362,USD
2024,United Kingdom,GBR,Brazil,BRA,Plastics & Rubber,Import,0.345,USD
2024,United Kingdom,GBR,Brazil,BRA,Precision Instruments & Medical Devices,Export,0.396,USD
2024,United Kingdom,GBR,Brazil,BRA,Precision Instruments & Medical Devices,Import,0.329,USD
2024,United Kingdom,GBR,Australia,AUS,Machinery & Electrical Equipment,Export,0.455,USD
2024,United Kingdom,GBR,Australia,AUS,Machinery & Electrical Equipment,Import,0.445,USD
2024,United Kingdom,GBR,Australia,AUS,Electronics & Optical Products,Export,0.423,USD
2024,United Kingdom,GBR,Australia,AUS,Electronics & Optical Products,Import,0.357,USD
2024,United Kingdom,GBR,Australia,AUS,Automotive & Transport Vehicles,Export,0.47,USD
2024,United Kingdom,GBR,Australia,AUS,Automotive & Transport Vehicles,Import,0.403,USD
2024,United Kingdom,GBR,Australia,AUS,Mineral Fuels & Petroleum,Export,0.46,USD
2024,United Kingdom,GBR,Australia,AUS,Mineral Fuels & Petroleum,Import,0.981,USD
2024,United Kingdom,GBR,Australia,AUS,Chemicals & Pharmaceuticals,Export,0.472,USD
2024,United Kingdom,GBR,Australia,AUS,Chemicals & Pharmaceuticals,Import,0.445,USD
2024,United Kingdom,GBR,Australia,AUS,Agricultural & Food Products,Export,0.466,USD
2024,United Kingdom,GBR,Australia,AUS,Agricultural & Food Products,Import,0.665,USD
2024,United Kingdom,GBR,Australia,AUS,Metals & Metal Products,Export,0.384,USD
2024,United Kingdom,GBR,Australia,AUS,Metals & Metal Products,Import,1.161,USD
2024,United Kingdom,GBR,Australia,AUS,Textiles & Apparel,Export,0.338,USD
2024,United Kingdom,GBR,Australia,AUS,Textiles & Apparel,Import,0.361,USD
2024,United Kingdom,GBR,Australia,AUS,Plastics & Rubber,Export,0.467,USD
2024,United Kingdom,GBR,Australia,AUS,Plastics & Rubber,Import,0.422,USD
2024,United Kingdom,GBR,Australia,AUS,Precision Instruments & Medical Devices,Export,0.366,USD
2024,United Kingdom,GBR,Australia,AUS,Precision Instruments & Medical Devices,Import,0.467,USD
2024,United Kingdom,GBR,Netherlands,NLD,Machinery & Electrical Equipment,Export,0.626,USD
2024,United Kingdom,GBR,Netherlands,NLD,Machinery & Electrical Equipment,Import,0.664,USD
2024,United Kingdom,GBR,Netherlands,NLD,Electronics & Optical Products,Export,0.669,USD
2024,United Kingdom,GBR,Netherlands,NLD,Electronics & Optical Products,Import,0.628,USD
2024,United Kingdom,GBR,Netherlands,NLD,Automotive & Transport Vehicles,Export,0.512,USD
2024,United Kingdom,GBR,Netherlands,NLD,Automotive & Transport Vehicles,Import,0.684,USD
2024,United Kingdom,GBR,Netherlands,NLD,Mineral Fuels & Petroleum,Export,0.531,USD
2024,United Kingdom,GBR,Netherlands,NLD,Mineral Fuels & Petroleum,Import,0.61,USD
2024,United Kingdom,GBR,Netherlands,NLD,Chemicals & Pharmaceuticals,Export,0.65,USD
2024,United Kingdom,GBR,Netherlands,NLD,Chemicals & Pharmaceuticals,Import,0.497,USD
2024,United Kingdom,GBR,Netherlands,NLD,Agricultural & Food Products,Export,0.596,USD
2024,United Kingdom,GBR,Netherlands,NLD,Agricultural & Food Products,Import,0.542,USD
2024,United Kingdom,GBR,Netherlands,NLD,Metals & Metal Products,Export,0.513,USD
2024,United Kingdom,GBR,Netherlands,NLD,Metals & Metal Products,Import,0.459,USD
2024,United Kingdom,GBR,Netherlands,NLD,Textiles & Apparel,Export,0.656,USD
2024,United Kingdom,GBR,Netherlands,NLD,Textiles & Apparel,Import,0.488,USD
2024,United Kingdom,GBR,Netherlands,NLD,Plastics & Rubber,Export,0.657,USD
2024,United Kingdom,GBR,Netherlands,NLD,Plastics & Rubber,Import,0.594,USD
2024,United Kingdom,GBR,Netherlands,NLD,Precision Instruments & Medical Devices,Export,0.599,USD
2024,United Kingdom,GBR,Netherlands,NLD,Precision Instruments & Medical Devices,Import,0.646,USD
2024,United Kingdom,GBR,Mexico,MEX,Machinery & Electrical Equipment,Export,0.485,USD
2024,United Kingdom,GBR,Mexico,MEX,Machinery & Electrical Equipment,Import,0.456,USD
2024,United Kingdom,GBR,Mexico,MEX,Electronics & Optical Products,Export,0.413,USD
2024,United Kingdom,GBR,Mexico,MEX,Electronics & Optical Products,Import,0.497,USD
2024,United Kingdom,GBR,Mexico,MEX,Automotive & Transport Vehicles,Export,0.493,USD
2024,United Kingdom,GBR,Mexico,MEX,Automotive & Transport Vehicles,Import,0.443,USD
2024,United Kingdom,GBR,Mexico,MEX,Mineral Fuels & Petroleum,Export,0.502,USD
2024,United Kingdom,GBR,Mexico,MEX,Mineral Fuels & Petroleum,Import,0.471,USD
2024,United Kingdom,GBR,Mexico,MEX,Chemicals & Pharmaceuticals,Export,0.542,USD
2024,United Kingdom,GBR,Mexico,MEX,Chemicals & Pharmaceuticals,Import,0.495,USD
2024,United Kingdom,GBR,Mexico,MEX,Agricultural & Food Products,Export,0.567,USD
2024,United Kingdom,GBR,Mexico,MEX,Agricultural & Food Products,Import,0.487,USD
2024,United Kingdom,GBR,Mexico,MEX,Metals & Metal Products,Export,0.558,USD
2024,United Kingdom,GBR,Mexico,MEX,Metals & Metal Products,Import,0.487,USD
2024,United Kingdom,GBR,Mexico,MEX,Textiles & Apparel,Export,0.494,USD
2024,United Kingdom,GBR,Mexico,MEX,Textiles & Apparel,Import,0.457,USD
2024,United Kingdom,GBR,Mexico,MEX,Plastics & Rubber,Export,0.464,USD
2024,United Kingdom,GBR,Mexico,MEX,Plastics & Rubber,Import,0.567,USD
2024,United Kingdom,GBR,Mexico,MEX,Precision Instruments & Medical Devices,Export,0.43,USD
2024,United Kingdom,GBR,Mexico,MEX,Precision Instruments & Medical Devices,Import,0.41,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Machinery & Electrical Equipment,Export,0.373,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Machinery & Electrical Equipment,Import,0.34,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Electronics & Optical Products,Export,0.301,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Electronics & Optical Products,Import,0.32,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Automotive & Transport Vehicles,Export,0.333,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Automotive & Transport Vehicles,Import,0.342,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Export,0.372,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Import,1.42,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Export,0.353,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Import,0.448,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Agricultural & Food Products,Export,0.375,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Agricultural & Food Products,Import,0.297,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Metals & Metal Products,Export,0.31,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Metals & Metal Products,Import,0.342,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Textiles & Apparel,Export,0.38,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Textiles & Apparel,Import,0.368,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Plastics & Rubber,Export,0.34,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Plastics & Rubber,Import,0.393,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Export,0.321,USD
2024,United Kingdom,GBR,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Import,0.375,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Machinery & Electrical Equipment,Export,0.421,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Machinery & Electrical Equipment,Import,0.434,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Electronics & Optical Products,Export,0.446,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Electronics & Optical Products,Import,0.373,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Automotive & Transport Vehicles,Export,0.328,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Automotive & Transport Vehicles,Import,0.367,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Export,0.426,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Import,1.271,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Export,0.349,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Import,0.306,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Agricultural & Food Products,Export,0.375,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Agricultural & Food Products,Import,0.369,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Metals & Metal Products,Export,0.311,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Metals & Metal Products,Import,0.751,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Textiles & Apparel,Export,0.341,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Textiles & Apparel,Import,0.395,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Plastics & Rubber,Export,0.314,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Plastics & Rubber,Import,0.427,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Export,0.409,USD
2024,United Kingdom,GBR,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Import,0.357,USD
2024,United Kingdom,GBR,Singapore,SGP,Machinery & Electrical Equipment,Export,0.462,USD
2024,United Kingdom,GBR,Singapore,SGP,Machinery & Electrical Equipment,Import,0.384,USD
2024,United Kingdom,GBR,Singapore,SGP,Electronics & Optical Products,Export,0.524,USD
2024,United Kingdom,GBR,Singapore,SGP,Electronics & Optical Products,Import,0.491,USD
2024,United Kingdom,GBR,Singapore,SGP,Automotive & Transport Vehicles,Export,0.49,USD
2024,United Kingdom,GBR,Singapore,SGP,Automotive & Transport Vehicles,Import,0.378,USD
2024,United Kingdom,GBR,Singapore,SGP,Mineral Fuels & Petroleum,Export,0.354,USD
2024,United Kingdom,GBR,Singapore,SGP,Mineral Fuels & Petroleum,Import,0.454,USD
2024,United Kingdom,GBR,Singapore,SGP,Chemicals & Pharmaceuticals,Export,0.377,USD
2024,United Kingdom,GBR,Singapore,SGP,Chemicals & Pharmaceuticals,Import,0.488,USD
2024,United Kingdom,GBR,Singapore,SGP,Agricultural & Food Products,Export,0.424,USD
2024,United Kingdom,GBR,Singapore,SGP,Agricultural & Food Products,Import,0.411,USD
2024,United Kingdom,GBR,Singapore,SGP,Metals & Metal Products,Export,0.364,USD
2024,United Kingdom,GBR,Singapore,SGP,Metals & Metal Products,Import,0.526,USD
2024,United Kingdom,GBR,Singapore,SGP,Textiles & Apparel,Export,0.519,USD
2024,United Kingdom,GBR,Singapore,SGP,Textiles & Apparel,Import,0.374,USD
2024,United Kingdom,GBR,Singapore,SGP,Plastics & Rubber,Export,0.41,USD
2024,United Kingdom,GBR,Singapore,SGP,Plastics & Rubber,Import,0.42,USD
2024,United Kingdom,GBR,Singapore,SGP,Precision Instruments & Medical Devices,Export,0.404,USD
2024,United Kingdom,GBR,Singapore,SGP,Precision Instruments & Medical Devices,Import,0.516,USD
2024,United Kingdom,GBR,Switzerland,CHE,Machinery & Electrical Equipment,Export,0.454,USD
2024,United Kingdom,GBR,Switzerland,CHE,Machinery & Electrical Equipment,Import,0.493,USD
2024,United Kingdom,GBR,Switzerland,CHE,Electronics & Optical Products,Export,0.48,USD
2024,United Kingdom,GBR,Switzerland,CHE,Electronics & Optical Products,Import,0.46,USD
2024,United Kingdom,GBR,Switzerland,CHE,Automotive & Transport Vehicles,Export,0.45,USD
2024,United Kingdom,GBR,Switzerland,CHE,Automotive & Transport Vehicles,Import,0.478,USD
2024,United Kingdom,GBR,Switzerland,CHE,Mineral Fuels & Petroleum,Export,0.448,USD
2024,United Kingdom,GBR,Switzerland,CHE,Mineral Fuels & Petroleum,Import,0.365,USD
2024,United Kingdom,GBR,Switzerland,CHE,Chemicals & Pharmaceuticals,Export,0.442,USD
2024,United Kingdom,GBR,Switzerland,CHE,Chemicals & Pharmaceuticals,Import,0.42,USD
2024,United Kingdom,GBR,Switzerland,CHE,Agricultural & Food Products,Export,0.498,USD
2024,United Kingdom,GBR,Switzerland,CHE,Agricultural & Food Products,Import,0.419,USD
2024,United Kingdom,GBR,Switzerland,CHE,Metals & Metal Products,Export,0.34,USD
2024,United Kingdom,GBR,Switzerland,CHE,Metals & Metal Products,Import,0.378,USD
2024,United Kingdom,GBR,Switzerland,CHE,Textiles & Apparel,Export,0.487,USD
2024,United Kingdom,GBR,Switzerland,CHE,Textiles & Apparel,Import,0.494,USD
2024,United Kingdom,GBR,Switzerland,CHE,Plastics & Rubber,Export,0.455,USD
2024,United Kingdom,GBR,Switzerland,CHE,Plastics & Rubber,Import,0.343,USD
2024,United Kingdom,GBR,Switzerland,CHE,Precision Instruments & Medical Devices,Export,0.338,USD
2024,United Kingdom,GBR,Switzerland,CHE,Precision Instruments & Medical Devices,Import,0.414,USD
2024,United Kingdom,GBR,Spain,ESP,Machinery & Electrical Equipment,Export,0.422,USD
2024,United Kingdom,GBR,Spain,ESP,Machinery & Electrical Equipment,Import,0.403,USD
2024,United Kingdom,GBR,Spain,ESP,Electronics & Optical Products,Export,0.412,USD
2024,United Kingdom,GBR,Spain,ESP,Electronics & Optical Products,Import,0.369,USD
2024,United Kingdom,GBR,Spain,ESP,Automotive & Transport Vehicles,Export,0.402,USD
2024,United Kingdom,GBR,Spain,ESP,Automotive & Transport Vehicles,Import,0.326,USD
2024,United Kingdom,GBR,Spain,ESP,Mineral Fuels & Petroleum,Export,0.285,USD
2024,United Kingdom,GBR,Spain,ESP,Mineral Fuels & Petroleum,Import,0.41,USD
2024,United Kingdom,GBR,Spain,ESP,Chemicals & Pharmaceuticals,Export,0.312,USD
2024,United Kingdom,GBR,Spain,ESP,Chemicals & Pharmaceuticals,Import,0.383,USD
2024,United Kingdom,GBR,Spain,ESP,Agricultural & Food Products,Export,0.374,USD
2024,United Kingdom,GBR,Spain,ESP,Agricultural & Food Products,Import,0.303,USD
2024,United Kingdom,GBR,Spain,ESP,Metals & Metal Products,Export,0.309,USD
2024,United Kingdom,GBR,Spain,ESP,Metals & Metal Products,Import,0.327,USD
2024,United Kingdom,GBR,Spain,ESP,Textiles & Apparel,Export,0.387,USD
2024,United Kingdom,GBR,Spain,ESP,Textiles & Apparel,Import,0.287,USD
2024,United Kingdom,GBR,Spain,ESP,Plastics & Rubber,Export,0.338,USD
2024,United Kingdom,GBR,Spain,ESP,Plastics & Rubber,Import,0.375,USD
2024,United Kingdom,GBR,Spain,ESP,Precision Instruments & Medical Devices,Export,0.305,USD
2024,United Kingdom,GBR,Spain,ESP,Precision Instruments & Medical Devices,Import,0.298,USD
2024,United Kingdom,GBR,Vietnam,VNM,Machinery & Electrical Equipment,Export,0.315,USD
2024,United Kingdom,GBR,Vietnam,VNM,Machinery & Electrical Equipment,Import,0.301,USD
2024,United Kingdom,GBR,Vietnam,VNM,Electronics & Optical Products,Export,0.349,USD
2024,United Kingdom,GBR,Vietnam,VNM,Electronics & Optical Products,Import,0.822,USD
2024,United Kingdom,GBR,Vietnam,VNM,Automotive & Transport Vehicles,Export,0.264,USD
2024,United Kingdom,GBR,Vietnam,VNM,Automotive & Transport Vehicles,Import,0.382,USD
2024,United Kingdom,GBR,Vietnam,VNM,Mineral Fuels & Petroleum,Export,0.321,USD
2024,United Kingdom,GBR,Vietnam,VNM,Mineral Fuels & Petroleum,Import,0.351,USD
2024,United Kingdom,GBR,Vietnam,VNM,Chemicals & Pharmaceuticals,Export,0.376,USD
2024,United Kingdom,GBR,Vietnam,VNM,Chemicals & Pharmaceuticals,Import,0.339,USD
2024,United Kingdom,GBR,Vietnam,VNM,Agricultural & Food Products,Export,0.276,USD
2024,United Kingdom,GBR,Vietnam,VNM,Agricultural & Food Products,Import,0.423,USD
2024,United Kingdom,GBR,Vietnam,VNM,Metals & Metal Products,Export,0.368,USD
2024,United Kingdom,GBR,Vietnam,VNM,Metals & Metal Products,Import,0.294,USD
2024,United Kingdom,GBR,Vietnam,VNM,Textiles & Apparel,Export,0.338,USD
2024,United Kingdom,GBR,Vietnam,VNM,Textiles & Apparel,Import,0.736,USD
2024,United Kingdom,GBR,Vietnam,VNM,Plastics & Rubber,Export,0.304,USD
2024,United Kingdom,GBR,Vietnam,VNM,Plastics & Rubber,Import,0.367,USD
2024,United Kingdom,GBR,Vietnam,VNM,Precision Instruments & Medical Devices,Export,0.36,USD
2024,United Kingdom,GBR,Vietnam,VNM,Precision Instruments & Medical Devices,Import,0.349,USD
2024,France,FRA,United States,USA,Machinery & Electrical Equipment,Export,1.945,USD
2024,France,FRA,United States,USA,Machinery & Electrical Equipment,Import,3.103,USD
2024,France,FRA,United States,USA,Electronics & Optical Products,Export,2.063,USD
2024,France,FRA,United States,USA,Electronics & Optical Products,Import,2.31,USD
2024,France,FRA,United States,USA,Automotive & Transport Vehicles,Export,2.112,USD
2024,France,FRA,United States,USA,Automotive & Transport Vehicles,Import,3.653,USD
2024,France,FRA,United States,USA,Mineral Fuels & Petroleum,Export,1.652,USD
2024,France,FRA,United States,USA,Mineral Fuels & Petroleum,Import,2.458,USD
2024,France,FRA,United States,USA,Chemicals & Pharmaceuticals,Export,2.207,USD
2024,France,FRA,United States,USA,Chemicals & Pharmaceuticals,Import,3.716,USD
2024,France,FRA,United States,USA,Agricultural & Food Products,Export,1.914,USD
2024,France,FRA,United States,USA,Agricultural & Food Products,Import,3.702,USD
